o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:creator,dcterms:subject,dcterms:publisher,dcterms:contributor,dcterms:date,dcterms:identifier,dcterms:source,dcterms:language,dcterms:rights,dcterms:abstract,dcterms:spatial,dcterms:rightsHolder,bibo:issue,bibo:numPages,fabio:hasURL
12083,https://iwac.frederickmadore.com/s/afrique_ouest/item/12083,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2206,,12095|19726|19727|19728|19729|19730|19731|19732|19733|19734|19735|19736|19737,https://iwac.frederickmadore.com/files/original/0576bec1a5d53274d6e78ca55b331cb0fde30173.pdf|https://iwac.frederickmadore.com/files/original/40c7ae49fcf60235c7ee5e23ae81fac39bfdb936.jp2|https://iwac.frederickmadore.com/files/original/02e434baefa2a6d8b7a05a7659d6ee360108914a.jp2|https://iwac.frederickmadore.com/files/original/413cfbdf7d2a22153cd36426009897e78f047d9e.jp2|https://iwac.frederickmadore.com/files/original/dd67448e40beacb1cb64c8c8cded6eb27be52ce5.jp2|https://iwac.frederickmadore.com/files/original/0ef7b18a1142918e30b5b67018e34bdb29261b4e.jp2|https://iwac.frederickmadore.com/files/original/4ccdc5305b1b68087a9cbb97ebca77ba65381bc9.jp2|https://iwac.frederickmadore.com/files/original/bd86386fbbff9c74fd5f3bc929c57a48aa003839.jp2|https://iwac.frederickmadore.com/files/original/e0429dec3b55b009c5aaa23d6786dcce18e4729d.jp2|https://iwac.frederickmadore.com/files/original/91438e9c2833d379aac02609b6f7b8dca59a6089.jp2|https://iwac.frederickmadore.com/files/original/2a0b63ca00e5f585aac1800019ef83a006b571ae.jp2|https://iwac.frederickmadore.com/files/original/e9b3e7152104b8605ed98fd32750d14d713d5afa.jp2|https://iwac.frederickmadore.com/files/original/cb5f56eef99980dd824f00a6169815b3fe3ecee2.jp2,"Le CERFIste #5",,"Athéisme|Laïcité|Tariq Ramadan|Modernité|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Aïd el-Fitr|Civilisation occidentale|Hadith|Sunnah","Le CERFIste","Frédérick Madore",2007-09,"https://www.wikidata.org/wiki/Q113813329 Q113813329","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel d'information et de formation du Cercle d'Études, de Recherches et de Formation Islamiques",Bobo-Dioulasso|Ouagadougou|Ouahigouya|Abidjan|Médine,"Cercle d'Études, de Recherches et de Formation Islamiques",5,12,
12084,https://iwac.frederickmadore.com/s/afrique_ouest/item/12084,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2206,,12096|19738|19739|19740|19741|19742|19743|19744|19745|19746|19747|19748|19749,https://iwac.frederickmadore.com/files/original/264b579c66335a3df8fc387fe03073c0e70035c1.pdf|https://iwac.frederickmadore.com/files/original/531ff38c5c07360bb132c0d9ef3402fc641485ef.jp2|https://iwac.frederickmadore.com/files/original/c6c056cee9f1b7e7c4e812e10105af8b23d1e286.jp2|https://iwac.frederickmadore.com/files/original/778fec3ec4bdf5ae1a36dd849212c2b9800af85d.jp2|https://iwac.frederickmadore.com/files/original/1d3777e471c7db7ca42612c4e44d3817f24511ef.jp2|https://iwac.frederickmadore.com/files/original/7b10f7cface8d44e165813949eccbc4f405b0606.jp2|https://iwac.frederickmadore.com/files/original/7e3aaf15c750a93e9a539c5e8ba9f389501ecdf2.jp2|https://iwac.frederickmadore.com/files/original/acfba1709e799cfde90b916fbc6346e6a3a19b62.jp2|https://iwac.frederickmadore.com/files/original/5115486776bf6250aa3346477b92d5c28977c6bc.jp2|https://iwac.frederickmadore.com/files/original/005cd6ea492608debf95a5d426dfc29738f3a685.jp2|https://iwac.frederickmadore.com/files/original/9a9b9068501e9802a4b3c0feb28bbe5e2722830d.jp2|https://iwac.frederickmadore.com/files/original/cb8cc697ccc2ef9933de0defc3b208579e6f44fd.jp2|https://iwac.frederickmadore.com/files/original/5770d5e346870d4e63925e4d2b3e4217b00e48ad.jp2,"Le CERFIste #4",,"Colloque International des Musulmans de l'Espace Francophone|Congrès CERFI (2007)|Laïcité|Organisation de la Jeunesse Musulmane en Afrique de l'Ouest|Sidi Mohamed Koné|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Fédération des Associations Islamiques du Burkina|Prostitution|Pauvreté|Démocratie|Civilisation occidentale|Hadith","Le CERFIste","Frédérick Madore",2007-06,"https://www.wikidata.org/wiki/Q113813330 Q113813330","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel d'information et de formation du Cercle d'Études, de Recherches et de Formation Islamiques","Fada N'Gourma|Ouagadougou|Ghana|Médine","Cercle d'Études, de Recherches et de Formation Islamiques",4,12,
12085,https://iwac.frederickmadore.com/s/afrique_ouest/item/12085,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2206,,12097|19750|19751|19752|19753|19754|19755|19756|19757|19758|19759|19760|19761,https://iwac.frederickmadore.com/files/original/2936ef765a9e3cfc2c5cc7722f3ada1c58825d10.pdf|https://iwac.frederickmadore.com/files/original/0c1bade01ae18d55e24ef8c6acf45d2e72aa4369.jp2|https://iwac.frederickmadore.com/files/original/220b666bad5390b9ba02abb5fef3c0d328486fb7.jp2|https://iwac.frederickmadore.com/files/original/bfe62b5b9e0296441406da4ecd431c624a79f7ed.jp2|https://iwac.frederickmadore.com/files/original/7669ced5ebff86d8bb20d02c9d1b2590a422c9ab.jp2|https://iwac.frederickmadore.com/files/original/c71b30b8f5af5dbe87aea5bc41053e0123ca398b.jp2|https://iwac.frederickmadore.com/files/original/388933e3d02f92a4402bbbf0f85f84f29519b44b.jp2|https://iwac.frederickmadore.com/files/original/fe9e817ee6fd480522dceb5c2604568056074686.jp2|https://iwac.frederickmadore.com/files/original/9e4a6ee0cdb3ee793eb582748aa6decbd0f49dbe.jp2|https://iwac.frederickmadore.com/files/original/24b397ef3e600dc9c214756cb6b3db865b9b5a34.jp2|https://iwac.frederickmadore.com/files/original/83def9a8b06eaf986c5737a58bcb712213dcb10a.jp2|https://iwac.frederickmadore.com/files/original/7a227c0607a7135ed7bd9e633f8045ec20e2d9c2.jp2|https://iwac.frederickmadore.com/files/original/ebf2d5fc58e3fb2000dbf8104a4f60e8f494468f.jp2,"Le CERFIste #2",,"Colloque International des Musulmans de l'Espace Francophone|Enseignement confessionnel islamique|Laïcité|Hadj|Souleymane Compaoré|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Communauté Musulmane du Burkina Faso|Fédération des Associations Islamiques du Burkina|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Mouvement Sunnite du Burkina Faso|Aïd al-Adha (Tabaski)|Aïd el-Fitr|Pauvreté|Hadith|Sunnah|Université al-Azhar","Le CERFIste","Frédérick Madore",2007-01,"https://www.wikidata.org/wiki/Q113813331 Q113813331","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel d'information et de formation du Cercle d'Études, de Recherches et de Formation Islamiques","Bobo-Dioulasso|Dori|Fada N'Gourma|Ouagadougou|Médine","Cercle d'Études, de Recherches et de Formation Islamiques",2,12,
12086,https://iwac.frederickmadore.com/s/afrique_ouest/item/12086,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2206,,12098|19762|19763|19764|19765|19766|19767|19768|19769|19770|19771|19772|19773,https://iwac.frederickmadore.com/files/original/206f25f21cf90dd5dd144319875004304fb5696c.pdf|https://iwac.frederickmadore.com/files/original/626122ce3b397b89d79aec54f6ac02a800e28ac6.jp2|https://iwac.frederickmadore.com/files/original/23542d130aa29b0242679d5077a16cece5ef1d69.jp2|https://iwac.frederickmadore.com/files/original/89cad80fc431032098365a6dbea67d3352730b7a.jp2|https://iwac.frederickmadore.com/files/original/fdc370add43ba72c4788f242e31f2a2f3b4336cf.jp2|https://iwac.frederickmadore.com/files/original/386e4c0fd31e19925e848f9a8f6d32914e5bad13.jp2|https://iwac.frederickmadore.com/files/original/9f5b3af436f8616e5a2dcbe5a6d9ae0720e9a99b.jp2|https://iwac.frederickmadore.com/files/original/7c1d501cf5e85d6a662282dea00f58d746c1a642.jp2|https://iwac.frederickmadore.com/files/original/0c3ae6aa741fc816181bc259285e45f3c3b655e1.jp2|https://iwac.frederickmadore.com/files/original/173d82e946f14b23f885fe274380be8073c29b7d.jp2|https://iwac.frederickmadore.com/files/original/4303591eee8b78d781c4e5e625f2b141c27cb7e1.jp2|https://iwac.frederickmadore.com/files/original/0b5e886c3f51bbbacdd4caf6c7976cf20c8ec50b.jp2|https://iwac.frederickmadore.com/files/original/24bb3939bfbcc766fe9165cb3146e4a429725306.jp2,"Le CERFIste #1",,"4e Colloque International des Musulmans de l'Espace Francophone|Action sociale|Aïd el-Fitr|Association des Élèves et Étudiants Musulmans au Burkina|Benoît XVI|Cercle d'Études, de Recherches et de Formation Islamiques|Civilisation occidentale|Colloque International des Musulmans de l'Espace Francophone|Commission Nationale de Pèlerinage|Communauté Musulmane du Burkina Faso|Femme en islam|Hadith|Ibrahim Barra|Ittihad Islami|Mouvement Sunnite du Burkina Faso|Union Culturelle Musulmane|Sunnah|Université al-Azhar","Le CERFIste","Frédérick Madore",2006-10,"https://www.wikidata.org/wiki/Q113813332 Q113813332","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel d'information et de formation du Cercle d'Études, de Recherches et de Formation Islamiques",Banfora|Bobo-Dioulasso|Boulsa|Kombissiri|Ouagadougou|Ouahigouya|Soum|Soudan|Pakistan,"Cercle d'Études, de Recherches et de Formation Islamiques",1,12,
12099,https://iwac.frederickmadore.com/s/afrique_ouest/item/12099,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12119|20068|20069|20070|20071|20072|20073|20074|20075|20076|20077|20078|20079,https://iwac.frederickmadore.com/files/original/0af32f194f3a6bb17941898c6151f5e8b44deac6.pdf|https://iwac.frederickmadore.com/files/original/4a498236b4b530e4ac975d7d144de66bec7067fc.jp2|https://iwac.frederickmadore.com/files/original/dcabc37094ac340bd0e4ead9284785ffb66fdc6e.jp2|https://iwac.frederickmadore.com/files/original/879094515494f16a731ce7394ee87faf72ddd4b9.jp2|https://iwac.frederickmadore.com/files/original/fbdded85ec92589dacf6a02e16595706bb98911f.jp2|https://iwac.frederickmadore.com/files/original/22dc68ea7e3d63bc994ed8d84f0219168727e2db.jp2|https://iwac.frederickmadore.com/files/original/e18b67618f1c92179ce9a1967a63b1d3090c1b06.jp2|https://iwac.frederickmadore.com/files/original/d35a17baf5a53cfcfa692dabfc11f5e4c39048b6.jp2|https://iwac.frederickmadore.com/files/original/6e48d7e0a3afa6b9cad5b9e7a1ae4fa0c97a913f.jp2|https://iwac.frederickmadore.com/files/original/5aba0c39c3099d970975ce6b117d71a2b6a64d7b.jp2|https://iwac.frederickmadore.com/files/original/76f46cb7f8482818ccf1ccbfdd7f985ee39388e7.jp2|https://iwac.frederickmadore.com/files/original/3122f914294796c51ac96fe13993eb0950c20113.jp2|https://iwac.frederickmadore.com/files/original/0e0c916dc997022dcf62ab3405085f3016ed6e27.jp2,"L'Appel #29",,"Mamadou Alioune Diouf|Mamadou Drabo|Norbert Zongo|Rencontre des cadres et intellectuels musulmans|Unité|Charia|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Association Mondiale de l'Appel Islamique|Communauté Musulmane du Burkina Faso|Mouvement Sunnite du Burkina Faso",L’Appel,"Frédérick Madore",1999-06,"https://www.wikidata.org/wiki/Q115766407 Q115766407","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Mensuel Islamique de Formation et d'Information Générale","Bobo-Dioulasso|Gaoua|Kaya|Koudougou|Ouagadougou|Ouahigouya|Sapouy|Abidjan|Centre culturel arabe libyen","Cercle d'Études, de Recherches et de Formation Islamiques",29,12,
12100,https://iwac.frederickmadore.com/s/afrique_ouest/item/12100,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12120|20080|20081|20082|20083|20084|20085|20086|20087|20088|20089|20090|20091,https://iwac.frederickmadore.com/files/original/f170e59e1893a5dce1952790d5a9b5bdf45cc74c.pdf|https://iwac.frederickmadore.com/files/original/1c3250f516a4a44581c5c7760590ddefd56cc634.jp2|https://iwac.frederickmadore.com/files/original/495b5d70cab61d36da11c4819c7831d285ce8a7a.jp2|https://iwac.frederickmadore.com/files/original/9a983968d60449d44388a528f70682d375fabfd2.jp2|https://iwac.frederickmadore.com/files/original/81e9bdb7b6d5cdccb448beddb4a755b6530a0552.jp2|https://iwac.frederickmadore.com/files/original/a55da94aa9e33c1ba25c4d72922ca2f3145d7ba7.jp2|https://iwac.frederickmadore.com/files/original/3bef1ed4f02e7e474997c4936c0b12e4abefbfd3.jp2|https://iwac.frederickmadore.com/files/original/8a65e3ef1ac9d835801cae6fad0e0b2444f57c1a.jp2|https://iwac.frederickmadore.com/files/original/97c3b39b85e01bdb43d8839a96126777762e5544.jp2|https://iwac.frederickmadore.com/files/original/a55eeefe7b92e371529aa98688c2462c376416fc.jp2|https://iwac.frederickmadore.com/files/original/251b123bfbe72a437134b31214050992966328a5.jp2|https://iwac.frederickmadore.com/files/original/fb3042ee11d16cf75f15308040e6537664f45c7e.jp2|https://iwac.frederickmadore.com/files/original/4308123ec6291c82dda6641315a6413a078726dc.jp2,"L'Appel #28",,"Mutuelle d'épargne et de crédit Baïtoul Maal|Fondation Omar Ben Khattab|Lassané Sawadogo|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques",L’Appel,"Frédérick Madore",1999-05,"https://www.wikidata.org/wiki/Q115766408 Q115766408","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Mensuel Islamique de Formation et d'Information Générale",Ouagadougou|Ouahigouya|Sapouy,"Cercle d'Études, de Recherches et de Formation Islamiques",28,12,
12101,https://iwac.frederickmadore.com/s/afrique_ouest/item/12101,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12121|20092|20093|20094|20095|20096|20097|20098|20099|20100|20101|20102|20103,https://iwac.frederickmadore.com/files/original/9546cfdc8e80e2b987e54ddc60912d426e503341.pdf|https://iwac.frederickmadore.com/files/original/b4cab1f7e0a4e984a851cfd59ab80daac2e9f19a.jp2|https://iwac.frederickmadore.com/files/original/dc1c8ed55db5412551b6d488487ac6ac06f86767.jp2|https://iwac.frederickmadore.com/files/original/516d0f70ed22a769056b9b697afb2146e9101ed7.jp2|https://iwac.frederickmadore.com/files/original/cfaad9c74d1bc7f71afb035c3ba8929060d02493.jp2|https://iwac.frederickmadore.com/files/original/8e89637691ad381d0f48792e8c2e92ab6dc6c126.jp2|https://iwac.frederickmadore.com/files/original/6c267fa92791facec5e00b2c1f0acd649df1fe82.jp2|https://iwac.frederickmadore.com/files/original/255c4eaac7fc619d0dad076dbae50e59c86e0696.jp2|https://iwac.frederickmadore.com/files/original/fba2f0990a4107062e3370907ea4ce2a0a99b1f2.jp2|https://iwac.frederickmadore.com/files/original/5d56cbee5df2b73e3377eea8b2020521b17e12b3.jp2|https://iwac.frederickmadore.com/files/original/1d0a5b4157744305b8ad0c1996cede9b68a466cf.jp2|https://iwac.frederickmadore.com/files/original/2fdaaae5592e0297bf5129a258b801c4c6697222.jp2|https://iwac.frederickmadore.com/files/original/81538f02131a98c8ca9bcf0cb7a0107e9d5b61fd.jp2,"L'Appel #26",,"Abdoulaye Fodé Doukouré|Aboubacar Doukouré|Action sociale|Construction mosquée|Fondation Omar Ben Khattab|Moussa Yugo|Hadj|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Aïd el-Fitr",L’Appel,"Frédérick Madore",1999-03,"https://www.wikidata.org/wiki/Q115766410 Q115766410","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Mensuel Islamique de Formation et d'Information Générale",Djibo|Dori|Ouagadougou|Yako,"Cercle d'Études, de Recherches et de Formation Islamiques",26,12,
12102,https://iwac.frederickmadore.com/s/afrique_ouest/item/12102,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12122|20104|20105|20106|20107|20108|20109|20110|20111|20112|20113|20114|20115,https://iwac.frederickmadore.com/files/original/656f91bf005a1184d3a6ead55763d28779c710f5.pdf|https://iwac.frederickmadore.com/files/original/d70e8a71e02baf249a3e008c83aaca750c8c4c87.jp2|https://iwac.frederickmadore.com/files/original/c6019ca9a2d1122922316ef7285b6cc32143f551.jp2|https://iwac.frederickmadore.com/files/original/4dcde81c3e5dc7c23251d8167529abaadd8cb6ad.jp2|https://iwac.frederickmadore.com/files/original/9fd2e9d4fe6ae8a6702ea3a3363446eceafddc65.jp2|https://iwac.frederickmadore.com/files/original/057b5c7d23625911706cdfdff4577795901d413b.jp2|https://iwac.frederickmadore.com/files/original/74354e688d086964cc112fef14a948e9e0ff191b.jp2|https://iwac.frederickmadore.com/files/original/cc102d94db7543ee82f2810755d285421ad3f583.jp2|https://iwac.frederickmadore.com/files/original/55931ea92b108d453358bb8ab332681d2a0985f8.jp2|https://iwac.frederickmadore.com/files/original/b8704b87d1f69f13dc02358d3868de62f1f10a58.jp2|https://iwac.frederickmadore.com/files/original/8db04809d42237c03e0bc0ef582843c8d0290fa7.jp2|https://iwac.frederickmadore.com/files/original/78fc97c0df3943cd5485d8143a95e7cca028d7a0.jp2|https://iwac.frederickmadore.com/files/original/06b652c0946aa68d29a2698f5418544eaca9e0a4.jp2,"L'Appel #27",,"Mutuelle d'épargne et de crédit Baïtoul Maal|Fondation Omar Ben Khattab|Lassané Sawadogo|Hadj|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Aïd el-Fitr",L’Appel,"Frédérick Madore",1999-04,"https://www.wikidata.org/wiki/Q115766411 Q115766411","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Mensuel Islamique de Formation et d'Information Générale",Bobo-Dioulasso|Ouagadougou,"Cercle d'Études, de Recherches et de Formation Islamiques",27,12,
12103,https://iwac.frederickmadore.com/s/afrique_ouest/item/12103,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12123|20116|20117|20118|20119|20120|20121|20122|20123|20124|20125|20126|20127,https://iwac.frederickmadore.com/files/original/4e3cbfef0dbd4b9ece40f7ea11fc8fd6fd2f928b.pdf|https://iwac.frederickmadore.com/files/original/39492e40c4163ae0ea5e805df054c948f67f7083.jp2|https://iwac.frederickmadore.com/files/original/2f9845e4d7d02d50467e08046f8c352c0334b4ee.jp2|https://iwac.frederickmadore.com/files/original/f68f3b835de28b8997d77aeeeab8a79a2c9aef16.jp2|https://iwac.frederickmadore.com/files/original/9a5bbae12d42e2e677b36ecc16cb46a087e4fdc4.jp2|https://iwac.frederickmadore.com/files/original/6820d1661088759a8e5502d3a6bf6dcdbbf2407b.jp2|https://iwac.frederickmadore.com/files/original/cb4eab740b1cdb746bf269acfa25194c5cc170a5.jp2|https://iwac.frederickmadore.com/files/original/49d707cc57e586d09fa112338a6b0cfdeedaa6d9.jp2|https://iwac.frederickmadore.com/files/original/f7baedc451ff87616c04ecebc42f8662e56553bc.jp2|https://iwac.frederickmadore.com/files/original/c136413ada2215414be9c08fbd1ec595ecbb75d7.jp2|https://iwac.frederickmadore.com/files/original/67edcbd4a9bcd2a57145c0acb2f2fb169aff47db.jp2|https://iwac.frederickmadore.com/files/original/69e7f5cd5ff067da460354d18b2f51e80e48cb5c.jp2|https://iwac.frederickmadore.com/files/original/c8ec9de0297fd718e8e51136e31cf665631d6734.jp2,"L'Appel #25",,"Alidou Ilboudo|Congrès CIB (1998)|Femme en islam|Fondation Omar Ben Khattab|Harouna Sana|Mamadou Drabo|Norbert Zongo|Assassinat de Norbert Zongo|Hadj|Conseil Islamique Burkinabè|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Aïd el-Fitr",L’Appel,"Frédérick Madore",1999-01,"https://www.wikidata.org/wiki/Q115766412 Q115766412","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Ouagadougou,"Cercle d'Études, de Recherches et de Formation Islamiques",25,12,
12104,https://iwac.frederickmadore.com/s/afrique_ouest/item/12104,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12124|20128|20129|20130|20131|20132|20133|20134|20135|20136|20137|20138|20139,https://iwac.frederickmadore.com/files/original/42fe76d323dd9b7349c463c1f68902cf4366d0d1.pdf|https://iwac.frederickmadore.com/files/original/989828ec649fc5e204e15772570b37dae1a622d0.jp2|https://iwac.frederickmadore.com/files/original/adf535a2abe0a0b5fee00a311192e2fc63d74d93.jp2|https://iwac.frederickmadore.com/files/original/43435fd0a1107eece5a8f01ba2a34c6ffe841e77.jp2|https://iwac.frederickmadore.com/files/original/f51919aeb425317b56e8e08e9cc0efdc41e9d49c.jp2|https://iwac.frederickmadore.com/files/original/3852eef77c0898e17e86a3bca29905e18ff87972.jp2|https://iwac.frederickmadore.com/files/original/01b2ce1a6428e8901bcee42c75487a727099337b.jp2|https://iwac.frederickmadore.com/files/original/6ed1183538ede8a3a131cd0eed8c04509ee04d93.jp2|https://iwac.frederickmadore.com/files/original/0dde9738b002562fd62c62d8d88b605add5b534d.jp2|https://iwac.frederickmadore.com/files/original/104ee9422b7f7d8209896e9e45983658acb4d6c9.jp2|https://iwac.frederickmadore.com/files/original/f8e066814a9d1af99d284098d81cc90be340d57f.jp2|https://iwac.frederickmadore.com/files/original/5116a8c9d27662c2d8bd12f9e73c73ea93ce6646.jp2|https://iwac.frederickmadore.com/files/original/1804db8695192fa7dadc8275194c2bc2eba6c67f.jp2,"L'Appel #24",,"Action sociale|Mutuelle d'épargne et de crédit Baïtoul Maal|Hadj|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Aïd el-Fitr",L’Appel,"Frédérick Madore",1998-11,"https://www.wikidata.org/wiki/Q115766413 Q115766413","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Bobo-Dioulasso|Gourcy|Kaya|Kongoussi|Ouagadougou|Ouahigouya|Ziniaré|Yako,"Cercle d'Études, de Recherches et de Formation Islamiques",24,12,
12105,https://iwac.frederickmadore.com/s/afrique_ouest/item/12105,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12125|20140|20141|20142|20143|20144|20145|20146|20147|20148|20149|20150|20151,https://iwac.frederickmadore.com/files/original/fee2bbad84df7114061a470e74d8c27d871ce27f.pdf|https://iwac.frederickmadore.com/files/original/e5a2235d06e1a7e721e971a51a8b127f47f1667a.jp2|https://iwac.frederickmadore.com/files/original/d9c5f4e5f86257a27ebf0af9b728e1ed84fffdd4.jp2|https://iwac.frederickmadore.com/files/original/9f2e5676e5a29941de3613b327f9a990420f1c04.jp2|https://iwac.frederickmadore.com/files/original/16d3fddf12b5f8b29a6f7edde6b126e055d9efd8.jp2|https://iwac.frederickmadore.com/files/original/96131a6c3f13543ed96e22a8d22c04b73b826774.jp2|https://iwac.frederickmadore.com/files/original/9d3821ae5a5dfeee0d0eaf508ee6b963c6ade11d.jp2|https://iwac.frederickmadore.com/files/original/f484bb5abc771ccb0dfbfa2e6ad04d1d090e99c7.jp2|https://iwac.frederickmadore.com/files/original/5b3eead0a447cca730d6765b9c2dc2410168f8e4.jp2|https://iwac.frederickmadore.com/files/original/94ce194a244a983dbd0297e9991754550e84d324.jp2|https://iwac.frederickmadore.com/files/original/2a78f8f20aec5be17c1a464a6311ab8b2d1e4954.jp2|https://iwac.frederickmadore.com/files/original/144e4c470c121a31cbb5512877d4a154d3cb25ef.jp2|https://iwac.frederickmadore.com/files/original/f74b1fb976eb3485107a4ceaf6c389d16f4806d1.jp2,"L'Appel #23",,"Action sociale|Communauté islamique Ahmadiyya Burkina Faso|Femme en islam|Fondation Omar Ben Khattab|Planification familiale|Hadj|Cercle d'Études, de Recherches et de Formation Islamiques|Agence des Musulmans d'Afrique/Direct-Aid|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Aïd el-Fitr",L’Appel,"Frédérick Madore",1998-09,"https://www.wikidata.org/wiki/Q115766414 Q115766414","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Bobo-Dioulasso|Ouagadougou,"Cercle d'Études, de Recherches et de Formation Islamiques",23,12,
12106,https://iwac.frederickmadore.com/s/afrique_ouest/item/12106,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12126|20152|20153|20154|20155|20156|20157|20158|20159|20160|20161|20162|20163,https://iwac.frederickmadore.com/files/original/13c0e6913fdc9de18d2ac65f1aea80f185162173.pdf|https://iwac.frederickmadore.com/files/original/1b0fc85aa3dd93bf54be1958408b078ed6779665.jp2|https://iwac.frederickmadore.com/files/original/60fc7baacc869997e03a168db58cdb40c5e4dd4b.jp2|https://iwac.frederickmadore.com/files/original/455b0fa99fdf1ec1ae03d380912c7be38e9c47bf.jp2|https://iwac.frederickmadore.com/files/original/5868cd96b1d735bf91296ec82cadc29c79d13e81.jp2|https://iwac.frederickmadore.com/files/original/7943090c4531fa71a16d779050bb2323174cf189.jp2|https://iwac.frederickmadore.com/files/original/838a36a2bb8e82408c07bd9fbb186d472fb39f2f.jp2|https://iwac.frederickmadore.com/files/original/8b4fc669fcf9a965103f631477b558368d0cbccb.jp2|https://iwac.frederickmadore.com/files/original/825b9871d2acfd4c2a5197cafe3fe5e861b87fe8.jp2|https://iwac.frederickmadore.com/files/original/5bf8f1f6ac720310de4d189a2bd891a5af5e7f32.jp2|https://iwac.frederickmadore.com/files/original/7d13d1da5d5cd99d2feb0574058887edf462dca5.jp2|https://iwac.frederickmadore.com/files/original/bb234c95e9c4682a2709acacc57577360383ce9b.jp2|https://iwac.frederickmadore.com/files/original/c191bc2a295eb43d0c557f9d529852853b29ecbf.jp2,"L'Appel #22",,"Mutuelle d'épargne et de crédit Baïtoul Maal|Charia|Mamadou Drabo|Hadj|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque",L’Appel,"Frédérick Madore",1998-07,"https://www.wikidata.org/wiki/Q115766416 Q115766416","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Ouagadougou|Abidjan,"Cercle d'Études, de Recherches et de Formation Islamiques",22,12,
